date,order_id,region,channel,category,product,units,unit_price,revenue,refunded
2025-09-30,ORD-103017,Midwest,In-Store,Home,Air Purifier Filter,5,28.68,140.53,False
2025-09-30,ORD-103018,West,Online,Fitness,Jump Rope,3,30.67,95.69,False
2025-09-30,ORD-103019,West,In-Store,Electronics,Bluetooth Speaker,1,50.75,52.78,False
2025-09-30,ORD-103020,South,In-Store,Home,LED Bulbs,5,19.31,98.48,False
2025-09-30,ORD-103021,South,Online,Outdoor,Camping Lantern,2,22.66,46.23,False
2025-09-30,ORD-103022,Midwest,In-Store,Home,Air Purifier Filter,3,24.04,70.68,False
2025-09-30,ORD-103023,Midwest,In-Store,Electronics,Webcam,5,55.12,270.09,False
2025-09-30,ORD-103024,Midwest,Online,Electronics,Webcam,4,39.8,156.02,False
2025-09-30,ORD-103025,Northeast,Wholesale,Fashion,Beanie,2,32.48,64.96,False
2025-09-30,ORD-103026,Midwest,Online,Home,Kitchen Scale,4,22.56,88.44,False
2025-09-30,ORD-103027,South,Wholesale,Outdoor,Trail Backpack,1,27.76,28.32,False
2025-09-30,ORD-103028,South,Wholesale,Fitness,Foam Roller,5,25.45,129.8,False
2025-09-30,ORD-103029,Midwest,In-Store,Outdoor,Water Bottle,2,26.56,52.06,False
2025-09-30,ORD-103030,South,Wholesale,Outdoor,Water Bottle,5,33.01,168.35,False
2025-09-30,ORD-103031,South,Wholesale,Fashion,Windbreaker,1,24.98,25.48,False
2025-09-30,ORD-103032,West,Online,Electronics,Keyboard,2,57.23,119.04,False
2025-09-30,ORD-103033,South,Wholesale,Fashion,Cap,2,27.54,56.18,False
2025-09-30,ORD-103034,Midwest,Wholesale,Fitness,Resistance Bands,5,32.55,159.5,False
2025-09-30,ORD-103035,West,Online,Electronics,Keyboard,1,42.13,43.82,False
2025-09-30,ORD-103036,Midwest,Online,Outdoor,Camping Lantern,2,32.62,63.94,False
2025-09-30,ORD-103037,South,Online,Fashion,Hoodie,1,35.1,35.8,False
2025-09-30,ORD-103038,South,In-Store,Home,Kitchen Scale,5,26.41,134.69,False
2025-09-30,ORD-103039,West,In-Store,Outdoor,Hiking Poles,4,29.99,124.76,False
2025-09-30,ORD-103040,Midwest,In-Store,Fitness,Jump Rope,2,20.09,39.38,False
2025-09-30,ORD-103041,Midwest,Wholesale,Fitness,Foam Roller,1,28.54,27.97,False
2025-09-30,ORD-103042,West,In-Store,Outdoor,Hiking Poles,5,33.1,172.12,False
2025-09-30,ORD-103043,West,Wholesale,Fashion,Hoodie,5,35.43,184.24,False
2025-09-30,ORD-103044,West,Online,Outdoor,Camping Lantern,4,28.2,117.31,False
2025-09-30,ORD-103045,West,Wholesale,Electronics,Wireless Charger,5,57.53,299.16,False
2025-10-01,ORD-103046,Midwest,Online,Fitness,Yoga Mat,2,24.24,47.51,False
2025-10-01,ORD-103047,South,In-Store,Fitness,Foam Roller,5,23.75,121.12,False
2025-10-01,ORD-103048,Midwest,In-Store,Fitness,Foam Roller,5,31.85,156.06,True
2025-10-01,ORD-103049,Northeast,Wholesale,Electronics,Wireless Charger,5,46.2,231.0,False
2025-10-01,ORD-103050,Northeast,Online,Electronics,Webcam,5,45.81,229.05,True
2025-10-01,ORD-103051,Midwest,Wholesale,Fashion,Cap,3,35.32,103.84,False
2025-10-01,ORD-103052,Northeast,Wholesale,Fashion,Windbreaker,3,30.69,92.07,False
2025-10-01,ORD-103053,South,Wholesale,Fashion,Socks Pack,1,30.78,31.4,False
2025-10-01,ORD-103054,West,Wholesale,Fitness,Foam Roller,4,30.08,125.13,False
2025-10-01,ORD-103055,Midwest,In-Store,Fitness,Jump Rope,5,20.38,99.86,False
2025-10-01,ORD-103056,Midwest,Wholesale,Home,Air Purifier Filter,4,28.2,110.54,False
2025-10-01,ORD-103057,South,Online,Outdoor,Camping Lantern,4,24.55,100.16,False
2025-10-01,ORD-103058,West,In-Store,Fitness,Jump Rope,5,32.4,168.48,True
2025-10-01,ORD-103059,South,In-Store,Fashion,Socks Pack,3,32.58,99.69,False
2025-10-01,ORD-103060,Midwest,Wholesale,Fashion,Windbreaker,5,27.13,132.94,False
2025-10-01,ORD-103061,Midwest,In-Store,Electronics,Bluetooth Speaker,5,49.64,243.24,False
2025-10-01,ORD-103062,West,In-Store,Outdoor,Tent Repair Kit,3,28.81,89.89,False
2025-10-01,ORD-103063,Midwest,Online,Electronics,Bluetooth Speaker,1,37.17,36.43,False
2025-10-01,ORD-103064,Northeast,Wholesale,Electronics,Keyboard,1,50.66,50.66,False
2025-10-01,ORD-103065,Northeast,Wholesale,Home,LED Bulbs,3,22.29,66.87,False
2025-10-01,ORD-103066,Northeast,Wholesale,Home,Kitchen Scale,5,25.65,128.25,False
2025-10-01,ORD-103067,Northeast,In-Store,Electronics,Webcam,1,48.44,48.44,False
2025-10-01,ORD-103068,Midwest,Wholesale,Outdoor,Tent Repair Kit,4,24.89,97.57,False
2025-10-01,ORD-103069,Midwest,Online,Outdoor,Camping Lantern,4,28.13,110.27,False
2025-10-01,ORD-103070,Midwest,Online,Fitness,Protein Shaker,3,33.06,97.2,False
2025-10-01,ORD-103071,Midwest,In-Store,Electronics,Bluetooth Speaker,3,59.63,175.31,False
2025-10-01,ORD-103072,West,In-Store,Home,Vacuum Filters,1,22.17,23.06,False
2025-10-01,ORD-103073,South,Online,Fitness,Protein Shaker,5,28.21,143.87,False
2025-10-01,ORD-103074,South,In-Store,Electronics,Wireless Charger,2,59.24,120.85,False
2025-10-01,ORD-103075,Midwest,In-Store,Home,Smart Plug,3,22.92,67.38,True
2025-10-01,ORD-103076,West,In-Store,Electronics,Keyboard,3,49.39,154.1,False
2025-10-01,ORD-103077,Northeast,In-Store,Fashion,Hoodie,5,31.21,156.05,False
2025-10-01,ORD-103078,South,Wholesale,Home,Vacuum Filters,1,23.52,23.99,False
2025-10-01,ORD-103079,South,In-Store,Fitness,Protein Shaker,2,21.4,43.66,False
2025-10-01,ORD-103080,Midwest,Online,Home,Kitchen Scale,2,25.57,50.12,False
2025-10-02,ORD-103081,Midwest,Wholesale,Electronics,Wireless Charger,2,51.67,101.27,False
2025-10-02,ORD-103082,South,In-Store,Fitness,Jump Rope,5,30.06,153.31,False
2025-10-02,ORD-103083,Northeast,Wholesale,Fitness,Jump Rope,3,22.35,67.05,False
2025-10-02,ORD-103084,Northeast,Online,Fitness,Foam Roller,3,21.39,64.17,False
2025-10-02,ORD-103085,Northeast,In-Store,Fitness,Jump Rope,1,26.17,26.17,False
2025-10-02,ORD-103086,Midwest,Wholesale,Outdoor,Water Bottle,3,31.63,92.99,False
2025-10-02,ORD-103087,West,In-Store,Fitness,Yoga Mat,2,30.51,63.46,False
2025-10-02,ORD-103088,Northeast,Online,Fitness,Yoga Mat,5,30.06,150.3,False
2025-10-02,ORD-103089,Northeast,Online,Electronics,USB-C Hub,3,50.37,151.11,False
2025-10-02,ORD-103090,West,Online,Fitness,Protein Shaker,5,22.79,118.51,False
2025-10-02,ORD-103091,West,Wholesale,Fashion,Beanie,2,27.22,56.62,False
2025-10-02,ORD-103092,West,Online,Outdoor,Camping Lantern,2,35.11,73.03,False
2025-10-02,ORD-103093,South,In-Store,Outdoor,Tent Repair Kit,4,30.19,123.18,False
2025-10-02,ORD-103094,Midwest,In-Store,Home,Kitchen Scale,5,23.35,114.41,True
2025-10-02,ORD-103095,West,Online,Fitness,Resistance Bands,3,22.5,70.2,False
2025-10-02,ORD-103096,Northeast,In-Store,Fitness,Foam Roller,3,30.02,90.06,False
2025-10-02,ORD-103097,Midwest,Online,Fashion,Windbreaker,1,29.88,29.28,False
2025-10-02,ORD-103098,South,In-Store,Fitness,Yoga Mat,4,21.2,86.5,False
2025-10-02,ORD-103099,West,Online,Fashion,Cap,5,39.38,204.78,False
2025-10-02,ORD-103100,South,Online,Electronics,Wireless Charger,5,50.96,259.9,False
2025-10-02,ORD-103101,West,Wholesale,Electronics,Bluetooth Speaker,3,37.3,116.38,False
2025-10-02,ORD-103102,Midwest,Wholesale,Outdoor,Trail Backpack,1,30.6,29.99,False
2025-10-02,ORD-103103,West,Online,Fashion,Beanie,5,38.95,202.54,False
2025-10-02,ORD-103104,Northeast,Online,Outdoor,Trail Backpack,5,31.55,157.75,False
2025-10-02,ORD-103105,Northeast,In-Store,Home,Vacuum Filters,4,20.95,83.8,False
2025-10-02,ORD-103106,Northeast,Wholesale,Fashion,Cap,5,30.12,150.6,False
2025-10-02,ORD-103107,Northeast,In-Store,Fitness,Jump Rope,3,30.37,91.11,False
2025-10-02,ORD-103108,Midwest,Wholesale,Outdoor,Camping Lantern,2,23.5,46.06,False
2025-10-02,ORD-103109,West,Wholesale,Fashion,Windbreaker,1,37.53,39.03,False
2025-10-02,ORD-103110,South,Wholesale,Fashion,Cap,1,31.63,32.26,False
2025-10-02,ORD-103111,Northeast,In-Store,Fitness,Resistance Bands,3,30.93,92.79,False
2025-10-02,ORD-103112,West,Online,Fashion,Cap,5,25.73,133.8,False
2025-10-02,ORD-103113,South,Wholesale,Outdoor,Camping Lantern,5,30.14,153.71,False
2025-10-02,ORD-103114,Midwest,Online,Fashion,Hoodie,5,40.27,197.32,False
2025-10-02,ORD-103115,Midwest,In-Store,Fitness,Jump Rope,1,32.2,31.56,True
2025-10-03,ORD-103116,South,Online,Electronics,Keyboard,5,37.16,189.52,False
2025-10-03,ORD-103117,West,In-Store,Fashion,Hoodie,2,37.58,78.17,False
2025-10-03,ORD-103118,Northeast,Wholesale,Fashion,Windbreaker,1,36.45,36.45,False
2025-10-03,ORD-103119,Midwest,Wholesale,Fitness,Foam Roller,2,29.26,57.35,True
2025-10-03,ORD-103120,Midwest,Online,Fashion,Hoodie,5,25.32,124.07,False
2025-10-03,ORD-103121,South,Wholesale,Electronics,Bluetooth Speaker,2,52.0,106.08,False
2025-10-03,ORD-103122,Midwest,Online,Electronics,USB-C Hub,5,37.46,183.55,False
2025-10-03,ORD-103123,Midwest,Wholesale,Outdoor,Trail Backpack,3,27.45,80.7,False
2025-10-03,ORD-103124,Northeast,Online,Electronics,Wireless Charger,4,37.72,150.88,False
2025-10-03,ORD-103125,West,Online,Electronics,Keyboard,2,58.65,121.99,False
2025-10-03,ORD-103126,Northeast,Wholesale,Fashion,Cap,5,28.05,140.25,False
2025-10-03,ORD-103127,Midwest,Wholesale,Outdoor,Water Bottle,5,27.36,134.06,False
2025-10-03,ORD-103128,West,Online,Fitness,Protein Shaker,4,29.15,121.26,False
2025-10-03,ORD-103129,Northeast,In-Store,Electronics,Wireless Charger,5,48.06,240.3,False
2025-10-03,ORD-103130,Northeast,Online,Outdoor,Hiking Poles,3,26.19,78.57,False
2025-10-03,ORD-103131,Midwest,Wholesale,Home,Air Purifier Filter,2,23.31,45.69,False
2025-10-03,ORD-103132,Midwest,Online,Fashion,Windbreaker,4,40.45,158.56,False
2025-10-03,ORD-103133,West,Online,Fitness,Foam Roller,3,22.43,69.98,False
2025-10-03,ORD-103134,Northeast,In-Store,Outdoor,Hiking Poles,1,22.94,22.94,False
2025-10-03,ORD-103135,West,In-Store,Home,Vacuum Filters,5,28.15,146.38,False
2025-10-03,ORD-103136,Northeast,In-Store,Fitness,Resistance Bands,3,33.25,99.75,False
2025-10-03,ORD-103137,Midwest,Online,Electronics,Wireless Charger,1,42.54,41.69,False
2025-10-03,ORD-103138,South,In-Store,Home,Air Purifier Filter,1,20.79,21.21,False
2025-10-03,ORD-103139,Northeast,In-Store,Outdoor,Tent Repair Kit,5,25.94,129.7,False
2025-10-03,ORD-103140,South,Online,Fashion,Cap,5,37.16,189.52,False
2025-10-03,ORD-103141,West,In-Store,Fashion,Beanie,5,26.87,139.72,False
2025-10-03,ORD-103142,Northeast,Wholesale,Fashion,Cap,3,38.37,115.11,False
2025-10-03,ORD-103143,Northeast,Online,Home,Vacuum Filters,5,26.66,133.3,False
2025-10-03,ORD-103144,West,Online,Electronics,Bluetooth Speaker,2,36.53,75.98,False
2025-10-03,ORD-103145,Midwest,Online,Electronics,Bluetooth Speaker,1,41.03,40.21,False
2025-10-03,ORD-103146,Midwest,Wholesale,Electronics,Wireless Charger,5,47.63,233.39,False
2025-10-03,ORD-103147,Northeast,Wholesale,Home,Smart Plug,2,22.5,45.0,False
2025-10-03,ORD-103148,West,Online,Fitness,Resistance Bands,2,29.87,62.13,False
2025-10-03,ORD-103149,Midwest,In-Store,Home,Air Purifier Filter,4,29.33,114.97,False
2025-10-03,ORD-103150,South,In-Store,Home,Vacuum Filters,3,27.13,83.02,False
2025-10-04,ORD-103151,Northeast,Online,Home,Smart Plug,1,25.0,25.0,False
2025-10-04,ORD-103152,Northeast,In-Store,Electronics,Wireless Charger,1,42.65,42.65,False
2025-10-04,ORD-103153,Midwest,Online,Electronics,Webcam,3,38.47,113.1,False
2025-10-04,ORD-103154,Northeast,In-Store,Home,Air Purifier Filter,1,18.32,18.32,False
2025-10-04,ORD-103155,Northeast,Online,Home,Smart Plug,3,24.18,72.54,False
2025-10-04,ORD-103156,West,Online,Electronics,Bluetooth Speaker,5,46.07,239.56,False
2025-10-04,ORD-103157,Northeast,Online,Electronics,Bluetooth Speaker,2,40.59,81.18,True
2025-10-04,ORD-103158,South,Online,Electronics,USB-C Hub,1,49.21,50.19,False
2025-10-04,ORD-103159,Midwest,Online,Fitness,Yoga Mat,5,25.93,127.06,False
2025-10-04,ORD-103160,South,Online,Electronics,USB-C Hub,2,49.52,101.02,False
2025-10-04,ORD-103161,South,Online,Home,LED Bulbs,1,24.79,25.29,False
2025-10-04,ORD-103162,South,In-Store,Electronics,Wireless Charger,1,50.14,51.14,False
2025-10-04,ORD-103163,Midwest,Online,Fitness,Yoga Mat,4,28.32,111.01,False
2025-10-04,ORD-103164,Midwest,In-Store,Home,Smart Plug,3,29.16,85.73,False
2025-10-04,ORD-103165,Midwest,Online,Electronics,Wireless Charger,5,47.42,232.36,False
2025-10-04,ORD-103166,Midwest,Wholesale,Electronics,Wireless Charger,2,38.31,75.09,False
2025-10-04,ORD-103167,West,Wholesale,Outdoor,Tent Repair Kit,4,36.02,149.84,False
2025-10-04,ORD-103168,West,Online,Home,LED Bulbs,1,27.33,28.42,False
2025-10-04,ORD-103169,Northeast,Wholesale,Electronics,USB-C Hub,4,38.75,155.0,False
2025-10-04,ORD-103170,Midwest,In-Store,Outdoor,Hiking Poles,3,27.12,79.73,False
2025-10-04,ORD-103171,South,Online,Fitness,Protein Shaker,2,22.53,45.96,False
2025-10-04,ORD-103172,West,Online,Home,Vacuum Filters,2,20.2,42.02,False
2025-10-04,ORD-103173,Midwest,Online,Outdoor,Tent Repair Kit,3,27.1,79.67,False
2025-10-04,ORD-103174,West,Online,Electronics,Webcam,1,41.15,42.8,False
2025-10-04,ORD-103175,Northeast,In-Store,Outdoor,Camping Lantern,2,29.64,59.28,False
2025-10-04,ORD-103176,West,Wholesale,Fitness,Jump Rope,1,33.34,34.67,False
2025-10-04,ORD-103177,Northeast,In-Store,Fitness,Jump Rope,5,24.82,124.1,False
2025-10-04,ORD-103178,South,Online,Outdoor,Tent Repair Kit,1,27.32,27.87,False
2025-10-04,ORD-103179,Midwest,Online,Electronics,Webcam,4,60.59,237.51,False
2025-10-04,ORD-103180,West,In-Store,Electronics,Webcam,4,55.58,231.21,False
2025-10-04,ORD-103181,West,Online,Home,Kitchen Scale,4,29.69,123.51,False
2025-10-04,ORD-103182,Northeast,In-Store,Electronics,Bluetooth Speaker,1,48.65,48.65,False
2025-10-04,ORD-103183,Midwest,Wholesale,Outdoor,Tent Repair Kit,1,29.96,29.36,False
2025-10-04,ORD-103184,South,Online,Electronics,Bluetooth Speaker,1,37.25,37.99,False
2025-10-04,ORD-103185,South,In-Store,Fashion,Hoodie,2,36.96,75.4,False
2025-10-05,ORD-103186,Northeast,Wholesale,Fitness,Jump Rope,4,23.72,94.88,False
2025-10-05,ORD-103187,Midwest,Wholesale,Home,LED Bulbs,2,24.55,48.12,False
2025-10-05,ORD-103188,Northeast,In-Store,Electronics,Wireless Charger,2,53.68,107.36,True
2025-10-05,ORD-103189,Midwest,Online,Home,Kitchen Scale,2,28.08,55.04,False
2025-10-05,ORD-103190,Northeast,Online,Home,Smart Plug,1,18.34,18.34,True
2025-10-05,ORD-103191,West,Online,Fitness,Yoga Mat,4,23.29,96.89,False
2025-10-05,ORD-103192,Midwest,Online,Fashion,Windbreaker,5,36.67,179.68,False
2025-10-05,ORD-103193,Midwest,Online,Fitness,Resistance Bands,4,30.98,121.44,True
2025-10-05,ORD-103194,Midwest,In-Store,Fashion,Hoodie,2,26.29,51.53,False
2025-10-05,ORD-103195,West,Wholesale,Fashion,Windbreaker,5,35.99,187.15,False
2025-10-05,ORD-103196,Midwest,In-Store,Outdoor,Tent Repair Kit,3,27.02,79.44,False
2025-10-05,ORD-103197,Midwest,Wholesale,Electronics,Keyboard,3,45.62,134.12,False
2025-10-05,ORD-103198,Midwest,Wholesale,Fashion,Windbreaker,3,35.29,103.75,False
2025-10-05,ORD-103199,Midwest,Online,Home,Kitchen Scale,1,28.85,28.27,False
2025-10-05,ORD-103200,Midwest,In-Store,Outdoor,Tent Repair Kit,5,32.34,158.47,False
2025-10-05,ORD-103201,Northeast,Wholesale,Home,Air Purifier Filter,3,19.42,58.26,True
2025-10-05,ORD-103202,Northeast,Wholesale,Outdoor,Trail Backpack,3,25.53,76.59,False
2025-10-05,ORD-103203,Northeast,In-Store,Electronics,USB-C Hub,4,43.96,175.84,False
2025-10-05,ORD-103204,Northeast,In-Store,Fashion,Socks Pack,4,31.13,124.52,False
2025-10-05,ORD-103205,Midwest,Online,Outdoor,Tent Repair Kit,2,26.51,51.96,False
2025-10-05,ORD-103206,Midwest,Online,Fashion,Beanie,5,26.51,129.9,False
2025-10-05,ORD-103207,South,Wholesale,Electronics,Webcam,3,59.96,183.48,False
2025-10-05,ORD-103208,West,Online,Outdoor,Tent Repair Kit,3,30.11,93.94,False
2025-10-05,ORD-103209,Northeast,Wholesale,Fitness,Foam Roller,4,23.13,92.52,False
2025-10-05,ORD-103210,South,In-Store,Fitness,Foam Roller,2,24.74,50.47,False
2025-10-05,ORD-103211,Midwest,In-Store,Outdoor,Camping Lantern,5,23.86,116.91,False
2025-10-05,ORD-103212,South,Wholesale,Fitness,Resistance Bands,5,21.6,110.16,False
2025-10-05,ORD-103213,Midwest,Wholesale,Home,Vacuum Filters,3,24.43,71.82,False
2025-10-05,ORD-103214,West,Online,Outdoor,Trail Backpack,4,31.66,131.71,False
2025-10-05,ORD-103215,Northeast,In-Store,Electronics,USB-C Hub,1,38.11,38.11,False
2025-10-05,ORD-103216,South,In-Store,Outdoor,Trail Backpack,1,33.54,34.21,False
2025-10-05,ORD-103217,South,Online,Home,Air Purifier Filter,4,18.43,75.19,False
2025-10-05,ORD-103218,Midwest,Wholesale,Fitness,Jump Rope,3,20.16,59.27,False
2025-10-05,ORD-103219,West,In-Store,Home,Vacuum Filters,3,22.22,69.33,False
2025-10-05,ORD-103220,Northeast,Wholesale,Home,Smart Plug,4,22.67,90.68,False
2025-10-06,ORD-103221,Northeast,In-Store,Outdoor,Trail Backpack,5,23.76,118.8,False
2025-10-06,ORD-103222,Northeast,In-Store,Home,Vacuum Filters,4,27.83,111.32,False
2025-10-06,ORD-103223,Northeast,Wholesale,Electronics,USB-C Hub,4,60.73,242.92,False
2025-10-06,ORD-103224,South,In-Store,Outdoor,Camping Lantern,4,32.69,133.38,False
2025-10-06,ORD-103225,West,Online,Fashion,Cap,4,35.61,148.14,False
2025-10-06,ORD-103226,Northeast,Wholesale,Electronics,Wireless Charger,2,42.83,85.66,False
2025-10-06,ORD-103227,West,In-Store,Fashion,Cap,5,38.13,198.28,False
2025-10-06,ORD-103228,Northeast,In-Store,Electronics,USB-C Hub,2,50.31,100.62,False
2025-10-06,ORD-103229,Northeast,Online,Outdoor,Hiking Poles,1,34.82,34.82,False
2025-10-06,ORD-103230,West,In-Store,Home,Smart Plug,2,21.39,44.49,False
2025-10-06,ORD-103231,South,In-Store,Outdoor,Water Bottle,4,35.93,146.59,False
2025-10-06,ORD-103232,South,Online,Home,LED Bulbs,3,27.17,83.14,False
2025-10-06,ORD-103233,Northeast,Wholesale,Fitness,Foam Roller,3,23.53,70.59,False
2025-10-06,ORD-103234,Midwest,In-Store,Fitness,Protein Shaker,1,30.54,29.93,False
2025-10-06,ORD-103235,West,Online,Fashion,Windbreaker,1,32.76,34.07,False
2025-10-06,ORD-103236,Midwest,Wholesale,Electronics,Wireless Charger,3,41.58,122.25,False
2025-10-06,ORD-103237,Northeast,Wholesale,Fashion,Hoodie,1,32.72,32.72,False
2025-10-06,ORD-103238,West,Wholesale,Outdoor,Hiking Poles,4,26.4,109.82,False
2025-10-06,ORD-103239,Northeast,Online,Outdoor,Trail Backpack,2,23.8,47.6,False
2025-10-06,ORD-103240,Northeast,In-Store,Home,Vacuum Filters,1,27.31,27.31,False
2025-10-06,ORD-103241,Midwest,Online,Electronics,USB-C Hub,3,51.13,150.32,False
2025-10-06,ORD-103242,West,Online,Home,Kitchen Scale,2,18.82,39.15,False
2025-10-06,ORD-103243,West,Online,Outdoor,Camping Lantern,2,23.36,48.59,False
2025-10-06,ORD-103244,Midwest,Wholesale,Electronics,Webcam,5,51.42,251.96,False
2025-10-06,ORD-103245,Midwest,Online,Outdoor,Water Bottle,1,36.85,36.11,False
2025-10-06,ORD-103246,West,Online,Home,LED Bulbs,4,26.65,110.86,False
2025-10-06,ORD-103247,West,Wholesale,Fashion,Cap,1,36.88,38.36,False
2025-10-06,ORD-103248,West,Online,Fitness,Jump Rope,1,29.92,31.12,False
2025-10-06,ORD-103249,Northeast,Wholesale,Electronics,Webcam,3,57.47,172.41,False
2025-10-06,ORD-103250,Midwest,Online,Home,Kitchen Scale,3,20.3,59.68,False
2025-10-06,ORD-103251,Midwest,Online,Electronics,Wireless Charger,5,49.08,240.49,False
2025-10-06,ORD-103252,West,Wholesale,Outdoor,Hiking Poles,2,34.4,71.55,False
2025-10-06,ORD-103253,Midwest,Wholesale,Home,Kitchen Scale,1,29.04,28.46,False
2025-10-06,ORD-103254,Midwest,Wholesale,Fashion,Beanie,5,31.75,155.57,False
2025-10-06,ORD-103255,South,Online,Fashion,Windbreaker,4,28.15,114.85,False
2025-10-07,ORD-103256,Midwest,Wholesale,Home,Kitchen Scale,3,27.73,81.53,False
2025-10-07,ORD-103257,West,Wholesale,Outdoor,Trail Backpack,2,34.69,72.16,False
2025-10-07,ORD-103258,Northeast,In-Store,Electronics,Webcam,1,36.36,36.36,False
2025-10-07,ORD-103259,Northeast,Online,Home,Smart Plug,4,29.26,117.04,False
2025-10-07,ORD-103260,Midwest,In-Store,Fashion,Beanie,4,33.94,133.04,False
2025-10-07,ORD-103261,Northeast,In-Store,Fitness,Yoga Mat,4,20.27,81.08,False
2025-10-07,ORD-103262,Northeast,Online,Electronics,Webcam,1,42.09,42.09,False
2025-10-07,ORD-103263,Northeast,Wholesale,Home,LED Bulbs,3,18.26,54.78,False
2025-10-07,ORD-103264,West,In-Store,Home,Kitchen Scale,1,17.65,18.36,False
2025-10-07,ORD-103265,South,Online,Fitness,Resistance Bands,5,30.54,155.75,False
2025-10-07,ORD-103266,South,In-Store,Home,LED Bulbs,5,24.11,122.96,False
2025-10-07,ORD-103267,South,In-Store,Fashion,Socks Pack,5,25.09,127.96,True
2025-10-07,ORD-103268,Northeast,Online,Electronics,Webcam,1,56.15,56.15,False
2025-10-07,ORD-103269,South,Online,Home,LED Bulbs,3,28.63,87.61,False
2025-10-07,ORD-103270,Northeast,Wholesale,Fashion,Cap,3,30.67,92.01,False
2025-10-07,ORD-103271,South,Wholesale,Fashion,Socks Pack,2,29.11,59.38,False
2025-10-07,ORD-103272,Midwest,In-Store,Outdoor,Trail Backpack,3,36.45,107.16,False
2025-10-07,ORD-103273,South,In-Store,Fashion,Windbreaker,4,38.12,155.53,False
2025-10-07,ORD-103274,West,Online,Fashion,Socks Pack,3,36.28,113.19,False
2025-10-07,ORD-103275,Midwest,Online,Fashion,Beanie,4,38.98,152.8,False
2025-10-07,ORD-103276,Midwest,Online,Home,Air Purifier Filter,3,26.86,78.97,False
2025-10-07,ORD-103277,Midwest,In-Store,Fitness,Protein Shaker,2,25.18,49.35,False
2025-10-07,ORD-103278,Midwest,Wholesale,Fashion,Cap,2,27.75,54.39,False
2025-10-07,ORD-103279,South,In-Store,Fitness,Yoga Mat,3,30.61,93.67,False
2025-10-07,ORD-103280,West,In-Store,Home,LED Bulbs,3,18.38,57.35,False
2025-10-07,ORD-103281,West,Online,Outdoor,Tent Repair Kit,4,24.29,101.05,False
2025-10-07,ORD-103282,Northeast,Wholesale,Electronics,Webcam,2,47.91,95.82,False
2025-10-07,ORD-103283,South,Online,Electronics,Bluetooth Speaker,3,60.22,184.27,False
2025-10-07,ORD-103284,South,In-Store,Fitness,Resistance Bands,3,26.92,82.38,False
2025-10-07,ORD-103285,West,Wholesale,Home,Kitchen Scale,1,19.56,20.34,False
2025-10-07,ORD-103286,Northeast,In-Store,Fashion,Cap,2,38.74,77.48,False
2025-10-07,ORD-103287,Northeast,Online,Electronics,Keyboard,4,42.2,168.8,True
2025-10-07,ORD-103288,West,Wholesale,Home,Smart Plug,4,29.04,120.81,False
2025-10-07,ORD-103289,South,In-Store,Home,Air Purifier Filter,4,23.36,95.31,False
2025-10-07,ORD-103290,Northeast,Wholesale,Home,Smart Plug,5,22.82,114.1,False
2025-10-08,ORD-103291,West,Wholesale,Outdoor,Hiking Poles,1,34.68,36.07,False
2025-10-08,ORD-103292,West,Wholesale,Home,Smart Plug,1,26.0,27.04,False
2025-10-08,ORD-103293,South,In-Store,Outdoor,Water Bottle,1,32.98,33.64,False
2025-10-08,ORD-103294,South,In-Store,Home,Air Purifier Filter,4,26.58,108.45,False
2025-10-08,ORD-103295,Northeast,Wholesale,Electronics,Keyboard,3,55.22,165.66,False
2025-10-08,ORD-103296,Northeast,In-Store,Electronics,USB-C Hub,4,48.38,193.52,False
2025-10-08,ORD-103297,West,Wholesale,Fitness,Protein Shaker,3,22.18,69.2,False
2025-10-08,ORD-103298,Midwest,Online,Fashion,Socks Pack,2,37.94,74.36,False
2025-10-08,ORD-103299,West,Wholesale,Home,Kitchen Scale,2,19.78,41.14,False
2025-10-08,ORD-103300,South,Wholesale,Home,Kitchen Scale,1,18.89,19.27,False
2025-10-08,ORD-103301,West,In-Store,Electronics,Keyboard,5,38.99,202.75,False
2025-10-08,ORD-103302,West,Online,Outdoor,Water Bottle,2,31.9,66.35,False
2025-10-08,ORD-103303,Midwest,In-Store,Fitness,Jump Rope,4,27.94,109.52,False
2025-10-08,ORD-103304,Northeast,Online,Outdoor,Hiking Poles,5,22.52,112.6,False
2025-10-08,ORD-103305,South,Online,Outdoor,Camping Lantern,4,37.72,153.9,False
2025-10-08,ORD-103306,Midwest,Online,Fitness,Foam Roller,4,23.69,92.86,False
2025-10-08,ORD-103307,Midwest,In-Store,Fashion,Beanie,1,31.43,30.8,False
2025-10-08,ORD-103308,Midwest,Online,Outdoor,Hiking Poles,2,29.26,57.35,False
2025-10-08,ORD-103309,Northeast,Wholesale,Outdoor,Trail Backpack,3,31.38,94.14,False
2025-10-08,ORD-103310,West,In-Store,Home,Vacuum Filters,3,22.16,69.14,False
2025-10-08,ORD-103311,Midwest,In-Store,Home,Air Purifier Filter,3,27.07,79.59,False
2025-10-08,ORD-103312,South,Wholesale,Outdoor,Tent Repair Kit,2,37.15,75.79,False
2025-10-08,ORD-103313,West,In-Store,Fitness,Resistance Bands,2,32.11,66.79,False
2025-10-08,ORD-103314,Northeast,Online,Fashion,Hoodie,5,27.71,138.55,False
2025-10-08,ORD-103315,South,In-Store,Home,Air Purifier Filter,1,19.54,19.93,False
